LOSS,LOSS_SIM,LOSS_VAL
0.2855475861061778,21.608678817749023,20.354393005371094
0.15703104069042537,15.1486234664917,15.026577949523926
0.12408606811171997,13.343477249145508,13.491106033325195
0.11528622941114008,12.887791633605957,12.973259925842285
0.11341261977142941,12.507207870483398,12.692118644714355
0.112739386735484,12.1114501953125,12.147562026977539
0.11236442352248723,12.207914352416992,12.377355575561523
0.11206267401576042,11.97637939453125,12.325895309448242
0.11195445006402831,12.08488941192627,12.364450454711914
0.1115743787024673,12.045562744140625,12.42414379119873
0.11134696832030183,12.109001159667969,12.56683349609375
0.11151573835359725,12.525123596191406,12.680049896240234
0.11136368233969228,12.25784969329834,12.347355842590332
0.11113623841617347,11.97566032409668,12.25451374053955
0.11114073555088705,12.113515853881836,12.262615203857422
0.11099528031468804,12.28033447265625,12.457976341247559
0.1111464293466674,12.477656364440918,12.721302032470703
0.11098666944437557,12.117944717407227,12.53508186340332
0.1108693049956358,12.349196434020996,12.546977043151855
